ID	Ebs_control12	Ebs_control11	Ebs_control10	Ebs_control9	Ebs_control8	Ebs_control7	Ebs_control6	Ebs_control5	Ebs_control4	Ebs_control3	Ebs_control2	Ebs_control1	Ebs_RA_4D12	Ebs_RA_4D11	Ebs_RA_4D10	Ebs_RA_4D9	Ebs_RA_4D8	Ebs_RA_4D7	Ebs_RA_4D6	Ebs_RA_4D5	Ebs_RA_4D4	Ebs_RA_4D3	Ebs_RA_4D2	Ebs_RA_4D1	Ebs_RA_2D12	Ebs_RA_2D11	Ebs_RA_2D10	Ebs_RA_2D9	Ebs_RA_2D8	Ebs_RA_2D7	Ebs_RA_2D6	Ebs_RA_2D5	Ebs_RA_2D4	Ebs_RA_2D3	Ebs_RA_2D2	Ebs_RA_2D1	encapsulated_control10	encapsulated_control9	encapsulated_control8	encapsulated_control7	encapsulated_control6	encapsulated_control5	encapsulated_control4	encapsulated_control3	encapsulated_control2	encapsulated_control1	encapsulated_RA_4D11	encapsulated_RA_4D10	encapsulated_RA_4D9	encapsulated_RA_4D8	encapsulated_RA_4D7	encapsulated_RA_4D6	encapsulated_RA_4D5	encapsulated_RA_4D4	encapsulated_RA_4D3	encapsulated_RA_4D2	encapsulated_RA_4D1	encapsulated_RA_2D12	encapsulated_RA_2D11	encapsulated_RA_2D10	encapsulated_RA_2D9	encapsulated_RA_2D8	encapsulated_RA_2D7	encapsulated_RA_2D6	encapsulated_RA_2D5	encapsulated_RA_2D4	encapsulated_RA_2D3	encapsulated_RA_2D2	encapsulated_RA_2D1
ENSMUSG00000030268	0.740649	0.469695	0.168809	0.200745	0.494135	0.244963	0.406227	0.585938	0	0.842791	0.929831	0	0.358735	0	0.407949	0.333546	0	0.263964	0.398608	0	0.24601	0	0.406227	0.130687	0.292443	0.464539	0.312906	0.335299	0.535346	0.248212	0.263964	0.197307	0.520096	0.712118	0.24601	0.248212	0.32244	0.886727	0.533351	0.292443	0	0	0	0	0	0	0.0183307	0.24601	0	0	0	0	0.0635188	0.0213364	0.235788	0.110716	0.0861885	0.03949	0	0	0.03949	0.191339	0.18131	0.186185	0	0.0157533	0.390803	0	0.0230654
ENSMUSG00000098201	0.248212	0.468543	0	0.713051	0	0.317697	0.201935	0.132211	0.232429	0.500518	0.335299	0.263964	0.263964	0.244003	0.249314	0.263964	0.151077	0.10045	0.143326	0	0	0.143326	0	0	0	0	0.0462914	0.121282	0	0	0.141638	0	0	0.149355	0.0646089	0	0.377337	0.877359	0.934148	0.568526	0.632491	0.839266	0.616112	0	0	0.757554	0.330425	0.524848	0.149355	0.244963	0.447154	0.443948	0	0.019634	0.279191	0.158278	0.36461	0.614998	0.502296	0.536584	0.577641	0.294851	0.476377	0.347459	0.799482	0.539364	0.32244	0.317697	0.422452
ENSMUSG00000032110	0	0.248212	0.205206	0	0.469695	0.263964	0.219324	0	0.477541	0.250426	0.166256	0.358735	0.212969	0	0	0.171855	0	0	0	0	0	0	0	0	0	0.28486	0	0	0.261841	0.0462914	0.03949	0.03949	0.263964	0.0445937	0.0462914	0.141638	0.474422	0.424602	0.628341	0.434553	0.310932	0.155644	0.879595	0	0	0.440508	0.506013	1.07687	0.463635	0.411735	0.593419	0.0355888	0.434553	0.155644	0.598493	0.350388	0.470495	0.464539	0.74307	0.45491	0.424602	0.228653	0.263964	0.310932	0.233807	0.530922	0.471802	0.389849	0.754789
ENSMUSG00000081732	0.250426	0.37496	0.365768	0.394626	0.384623	0.184393	0.471802	0.432161	0.496466	0.528348	0.03949	0.488914	0.0479817	0	0	0.0375354	0.0157533	0.03949	0.0157533	0.0157533	0.157164	0.0355888	0.0355888	0.129401	0.263964	0.019634	0.522928	0.263964	0.157164	0.251938	0	0.141638	0.516109	0.205206	0.159291	0.168809	0.638752	1.31654	0.525699	0.684071	0.422452	0.654253	0.901336	1.22179	1.22179	0.528348	0.143326	0.664897	0.27162	0	0.158278	0.0861885	0	0.223244	0.250426	0.10045	0.159291	0.608849	0.577641	0.261841	0.263964	0.248212	0.393345	0.283282	0.250426	0.219324	0.205206	0.301622	0.57844
ENSMUSG00000032968	0.371857	0.398608	0.219324	0.506762	0.141638	0.385889	0.235788	0.443948	0	0.259732	0.451028	0.232429	0.14764	0	0	0.159291	0	0	0	0	0.263964	0.259732	0	0.340046	0	0.450217	0.27162	0	0.390803	0.03949	0.468543	0	0.248212	0.143326	0.365768	0.143326	0.155644	0	0.16145	0	0.143326	0.157164	0.263964	0	0	0	0	0	0	0	0	0	0.182843	0	0	0	0	0	0.03949	0	0	0.0157533	0	0	0	0.0278343	0.174923	0.200745	0.0265401
ENSMUSG00000042895	0	0	0	0	0.133399	0.141638	0.143326	0.130687	0	0.130687	0	0.0826071	0	0	0	0.130687	0.130687	0.141638	0	0	0	0	0.263964	0	0	0	0	0.232429	0.155644	0	0	0.03949	0	0	0.130687	0	0.447905	0.410469	0.0981885	0.464539	0.452521	0.406227	0.244963	0	0	0	0.636736	0.24601	0.24601	0.203543	0.157164	0.176693	0.219324	0.470495	0.37496	0.141638	0.332695	0.273484	0.714385	0.24601	0.226997	0.389849	0.206874	0.502296	0.0646089	0.290847	0.157164	0.171855	0.542825
ENSMUSG00000063049	0.141638	0.503303	0.561912	0.351305	0.544058	0.305795	0.419368	0.263964	0.857735	0.379543	0.61978	0.444833	0.494135	0.406227	0.160418	0.498634	0.503303	0.295876	0.130687	0.502296	0.718665	0.37096	0.474422	0.155644	0.344478	0.414518	0.40276	0	0.447905	0.155644	0.136991	0.130687	0.4092	0.585938	0.542825	0.288227	0	0.340046	0.390803	0.575631	0.330425	0.182843	0.162476	0	0	0.276039	0.0247993	0.205206	0.189536	0.130687	0.424602	0.18131	0.470495	0.03949	0.304409	0.330425	0.411735	0.323831	0.263964	0.154111	0.263964	0.03949	0.14764	0.319075	0	0.418012	0.232429	0.248212	0.0981885
ENSMUSG00000092985	0	0	0	0.162476	0.254471	0.145027	0	0.325535	0.15259	0.654253	0.143326	0.149355	0.353813	0.404412	0.254471	0.15259	0	0.143326	0.130687	0	0	0	0.130687	0.300244	0	0	0	0	0.157164	0.192928	0.0462914	0	0.141638	0	0.143326	0	0.358735	0.782896	0.157164	0.667042	0.166256	0.745967	0.443187	0	0	1.08559	0.464539	0.122578	0.718665	0.503303	0.0355888	0.294851	0.575631	0.0462914	0.235788	0.443187	0.166256	0.750412	0.733007	1.22469	0.857735	0.706713	0.59636	0.756108	0.404412	0.03949	0	0.263964	0.379543
ENSMUSG00000053334	0.471802	0.350388	0.26294	0.325535	0.120108	0.263964	0	0.526936	0.108832	0.239106	0	0.132211	0.236747	0	0	0	0	0	0	0	0.525699	0	0.203543	0	0	0.378593	0	0.363723	0.471802	0	0.15259	0.244963	0.251938	0.410469	0.433244	0	0.520096	0.410469	0.691782	0.617425	1.07139	0.515267	0.635498	0	0	0.40276	0.36461	0.577641	0.223244	0.235788	0.929831	0.395892	0.577641	0.254471	0.141638	0.476377	0.830916	0.545924	0.300244	0.691205	0.667042	0.389849	0.719264	0.590914	0.464539	0.27162	0.358735	0.804056	0.458447
ENSMUSG00000047412	1.18711	1.31573	1.56823	0.576991	1.55099	1.61643	1.6904	1.74999	1.49855	1.71252	1.31865	1.29806	0.290847	0.406227	0.656504	0.700894	0.509213	0.443948	0.783457	0.542825	0.27073	0.385889	0.679143	0.263964	0.464539	0	0.502296	0.506013	0.675163	0.261841	0.468543	0.250426	0.612971	0.0462914	0.411735	0.4092	1.44613	1.81374	1.55232	1.5442	1.42931	1.28121	1.10865	0	0	0.28486	0.310932	0.300244	0.373109	0.24601	0.31189	0	0.577641	0.300244	0.141638	0.516109	0.300244	0.122578	0.471802	0.72745	0.450217	0.868044	0.506013	0.502296	0.468543	1.01122	0.443948	0.579896	0.263964
ENSMUSG00000032648	0.358735	0.248212	0.577641	0.32244	0.373109	0.748332	0.47311	0.598493	0.374008	0.141638	0.422452	0.223244	0.157164	0.160418	0.162476	0.157164	0	0.160418	0	0	0	0	0	0	0.143326	0	0	0.406227	0	0	0.232429	0.263964	0	0	0.143326	0.503303	0.141638	0.157164	0	0	0	0.244963	0.182843	0	0	0	0.0247993	0.03949	0.369788	0.130687	0	0	0	0.294851	0.32244	0.263964	0.235788	0	0	0	0	0.0157533	0.191339	0	0	0	0	0.0114996	0.145027
ENSMUSG00000081861	0.244003	0.0291362	0.0291362	0.132211	0.197307	0.141638	0	0.151077	0.130687	0.184393	0.36461	0.351305	0.130687	0.358735	0	0.141638	0.0247993	0.0462914	0.141638	0.143326	0.120108	0.0355888	0.0278343	0.0265401	0.261841	0.344478	0	0.0323487	0	0	0.232429	0.0462914	0.122578	0.141638	0.149355	0.0101046	0.636736	0.784446	0.406227	0.592421	0.656504	0.141638	0.337637	1.15238	1.15238	0.290847	0.37096	0.447905	0.151077	0.174923	0.0462914	0.132211	0.37096	0.130687	0.00131581	0	0.0375354	0	0.133399	0.31189	0.0462914	0.149355	0.03949	0.310932	0.10045	0.374008	0.602697	0.130687	0
ENSMUSG00000055632	0.381749	0.733007	0.750412	0.918975	0.133399	0.27073	0.406227	0.407949	0	0.0497111	0.254471	0.474422	0	0	0	0	0.186185	0	0	0.140089	0.116369	0.143326	0.141638	0.263964	0.250426	0.130687	0.129401	0	0.182843	0.130687	0.263964	0.0462914	0	0	0.141638	0.154111	0	0.232429	0.330425	0.0897422	0.157164	0.130687	0.10045	0	0	0	0.03949	0.0716681	0.250426	0	0	0	0.120108	0.0230654	0.15259	0	0	0	0	0	0	0.116369	0.0915355	0	0	0	0	0	0.0355888
ENSMUSG00000060675	0.477541	0.55975	0.168809	0.18131	0.467248	0.341549	0.71986	0.577641	0.145027	1.02335	1.19309	0.520942	0.158278	0.160418	0	0.157164	0	0.216006	0	0.15259	0.121282	0	0.443948	0	0.15259	0.304409	0	0	0.280166	0	0.114484	0	0	0	0.28486	0.140089	0.24601	0.130687	0.182843	0	0.37096	0	0.205206	0	0	0.470495	0	0	0	0	0	0	0	0	0	0.235788	0	0	0.31669	0.141638	0	0.230535	0.141638	0.263964	0.03949	0.130687	0.170322	0.414518	0.03949
ENSMUSG00000083121	0	0.126335	0.263964	0.330425	0.130687	0.130687	0	0.0183307	0	0.130687	0	0	0.00532749	0.289252	0	0	0	0	0	0	0	0	0.14764	0	0	0.162476	0.304409	0	0.0114996	0	0	0.141638	0.18131	0.0897422	0	0.0462914	0.0101046	0.263964	0.283282	0.479859	0.133399	0.834236	0.545924	2.28864	2.28864	0	0.406227	0.368618	0.310932	0	0.248212	0	0	0	0	0.0101046	0	0	0.297479	0	0	0.228653	0.130687	0.263964	0.337637	0.0230654	0.18131	0.019634	0.130687
ENSMUSG00000086846	0.994848	0.793888	0.783457	0.263964	1.03586	1.08637	0.964534	1.17823	0.883558	0.557611	0.5479	0.910968	0.577641	0.122578	0.506013	0.0826071	0.0915355	0.42569	0.232429	0.130687	0.800404	0.509213	0.890589	0.994848	0.630821	0.567441	1.10272	0.544853	0.32244	0.493296	0.27162	0.141638	0.45491	0.15259	0.574911	0.709924	1.72052	1.29806	1.24925	1.46775	1.75948	1.5786	1.36966	0.535346	0.535346	1.35759	1.60524	1.20691	1.1447	0.960119	1.31995	0.956914	1.0273	1.19309	0.914123	0.75668	0.664063	0.663428	0.843269	0.772546	0.909772	1.08559	0.953635	0.575631	0.337637	0.305795	0.610841	0.592421	0.340046
ENSMUSG00000086742	0.168809	0.236747	0.880387	0.358735	0.609953	0.65919	1.01406	0.632491	0.622765	0.450217	0.648234	0.226997	0.263964	0.03949	0.419368	0.233807	0.758539	0.598493	0.585938	0.490812	0.24601	0.657986	0.566369	0.141638	0.254471	0.469695	0.0157533	0.140089	0.557611	0.516109	0.155644	0.0101046	0.553678	0.15259	0.141638	0.321484	0.0716681	0.0101046	0.143326	0.141638	0.236747	0.489635	0.15259	0.51135	0.51135	0.506762	0.385889	0.228653	0.369788	0.03949	0.424602	0.414518	0.371857	0.423756	0.134593	0.130687	0.520942	0.0355888	0.0683871	0.263964	0.200745	0.0716681	0.0462914	0.0716681	0.15259	0.145027	0.24601	0.0915355	0.358735
ENSMUSG00000097101	0.345965	0.374008	0.28107	0.719264	0.700894	0.406227	0.244963	0.414518	0.331857	0.577641	0.0897422	0.141638	0.379543	0.143326	0.171855	0.228653	0.10045	0.10045	0	0	0.112587	0.155644	0	0	0.440508	0.25601	0.358735	0.143326	0.03949	0.130687	0.03949	0.575631	0.32244	0.27162	0.389849	0.212969	1.06271	0.506762	0.663428	0.772546	0.966172	1.34233	1.56169	0	0	0	0.586634	0.019634	0.502296	0.57096	0.263964	0.675163	0.793333	0.219324	0.443948	0.656504	0.244963	0.92074	1.25879	0.926874	1.31623	0.616798	0.664063	0.899842	0.424602	0.577641	0.263964	0.502296	0.463635
ENSMUSG00000022055	0.443187	0.130687	0.757554	0	0	0.616798	0.244963	0.404412	0.439146	0.192928	0.406227	0.414518	0.371857	0	0	0.363723	0.331857	0	0.219324	0.244963	0.28107	0	0	0	0.261841	0.250426	0	0.352562	0.301622	0	0.155644	0.120108	0.460157	0.157164	0.0462914	0.443948	0.130687	0	0	0	0	0.358735	0.232429	0	0	0.469695	0	0	0	0.212969	0	0.141638	0	0	0	0	0	0	0	0	0	0.141638	0.019634	0	0.141638	0.0462914	0.0462914	0	0
ENSMUSG00000055865	0.664063	0.567441	0.121282	0.379543	0.804056	0.506013	0.490812	0.577641	0.69764	0	0.664063	0.450217	0.248212	0.123851	0	0	0.120108	0	0	0	0.236747	0.24601	0.45491	0.130687	0.457295	0.250426	0.323831	0.121282	0.18131	0.40196	0.151077	0.656504	0.263964	0.160418	0.141638	0.236747	0.303018	0.606241	0	0.476377	0	0.133399	0.385889	0	0	0	0.463635	0.116369	0	0	0.0230654	0	0	0.157164	0	0.0183307	0	0.348907	0.414518	0.376382	0.0462914	0.130687	0	0	0	0.0411793	0.295876	0.254471	0.133399
ENSMUSG00000030335	0.132211	0.468543	0.506013	0.28486	0.503303	0.502296	0.738038	0.567441	0.728658	0.32244	0.478708	0.37096	0.363723	0.556667	0.503303	0.192928	0.57096	0.362058	0.503303	0.464539	0.460157	0.340046	0.503303	0.78764	0	0	0.592421	0.31189	0.254471	0.410469	0.501287	1.11437	0.249314	0.411735	0.568526	0.418012	0.0981885	0.967256	0.485358	0.0915355	0	0.55248	0.47311	0	0	0.248212	0.0183307	0.341549	0.28486	0.404412	0.236747	0.36461	0.226997	0.24601	0.439146	0.261841	0.463635	0	0.310932	0	0.03949	0.0375354	0.18131	0	0.182843	0.506762	0.0826071	0.219324	0.201935
ENSMUSG00000042388	0.842791	0.667042	0.434553	1.05481	0.407949	0.321484	0.864252	0.358735	0.528348	0.467248	0.24601	0.767782	0.154111	0.592421	0.379543	0.149355	0.130687	0	0.506762	0	0	0.411735	0.387147	0.130687	0.24601	0	0.656504	0.961902	0.358735	0.171855	0	0.130687	0.579896	0.0479817	0	0	0.250426	0	0.0915355	0.572037	0.765402	0.232429	0.232429	0	0	0.345965	0.252949	0.263964	0	0.132211	0.205206	0.24601	0.0981885	0.363723	0.019634	0.0683871	0	0.182843	0.03949	0	0.331857	0.348907	0.443187	0.263964	0.310932	0.230535	0	0.03949	0.03949
ENSMUSG00000064595	0	0.261841	0.500518	0.15259	0.261841	0	0.232429	0.162476	0	0.358735	0.141638	0.628341	0	0.168809	0.358735	0.15259	0.165128	0	0	0.203543	0.214074	0	0	0	0.143326	0.42569	0.141638	0	0	0.283282	0	0.130687	0.32244	0.368618	0.123851	0	0.964534	0.390803	0.722181	0.744031	0.857735	0.757554	0.528348	0	0	0.764419	0.620664	0.0861885	0.443948	0.133399	0.471802	0.234841	0.608849	0.141638	0.369788	0.49181	0.197307	0.474422	0.203543	0.03949	0.141638	0.250426	0.705766	0.701828	0.330425	0.149355	0.405263	0.468543	0.385889
ENSMUSG00000059713	0.369788	0	0.263964	0	0.501287	0.130687	0.249314	0.18131	0.261841	0.55975	0.232429	0.366943	0	0	0	0.673182	0.55975	0.182843	0	0.251938	0.263964	0.201935	0	0.330425	0.200745	0.369788	0.827641	0	0.203543	0.248212	0.509213	0.395892	0.308127	0.436482	0.27162	0.55975	0.165128	0	0	0	0	0	0.366943	0	0	0	0.141638	0.03949	0.27073	0	0	0	0	0	0	0.0411793	0.132211	0	0.145027	0.03949	0	0.141638	0.141638	0.03949	0.228653	0.241559	0.114484	0.389849	0.250426
ENSMUSG00000023004	0	0.36461	0	0.159291	0.508142	0.200745	0.381749	0.232429	0.517501	0.509213	0.36461	0.330425	0.130687	0	0.233807	0	0	0	0.171855	0.230535	0.130687	0.369788	0.59636	0.263964	0.120108	0	0.781711	0.834236	0.508142	0.504474	0.143326	0.32244	0.170322	0	0.496466	0.371857	0.230535	0.251938	0.24601	0	0.263964	0	0	0	0	0	0.182843	0.141638	0	0	0	0	0	0.376382	0.244963	0.03949	0.0143351	0.15259	0	0	0	0.141638	0	0	0.0183307	0	0	0.141638	0.157164
ENSMUSG00000067787	0.332695	0.463635	0	0.130687	0.664063	0.300244	0.447905	0.592421	0.289252	0.330425	0.553678	0.358735	0.506013	0.141638	0	0.263964	0.294851	0.27162	0	0.118246	0.330425	0.411735	0.516109	0.136991	0.374008	0.478708	0.141638	0.130687	0.03949	0.03949	0	0.203543	0	0.0938088	0.120108	0.263964	0	0.232429	0.263964	0	0.447154	0	0	0	0	0	0.527624	0.0323487	0.241559	0	0.235788	0.0304371	0.225116	0.219324	0.24601	0.121282	0.304409	0	0	0	0	0	0	0	0.205206	0	0.0462914	0.235788	0
ENSMUSG00000087260	0.289252	0.312906	0.263964	0.0375354	0.414518	0.265334	0	0.244963	0.51135	0.0247993	0.149355	0.0355888	0.03949	0.0355888	0.130687	0.0462914	0.0479817	0.244963	0.176693	0.410469	0.0683871	0.244963	0.263964	0.03949	0.395892	0.0355888	0.25601	0.345965	0.198394	0.140089	0.141638	0.252949	0.405263	0.369788	0.369788	0.0247993	0.27073	0.692466	0.474422	0.477541	0.740649	0.82585	0.700894	0.590914	0.590914	0.15259	0.230535	0.592421	0.443948	0.97332	0.443948	0.859803	0.45491	0.141638	0.03949	0.228653	0.406227	0.842791	0.467248	0.15259	0.165128	0.32244	0.263964	0.463635	0.263964	0.232429	0.450217	0.295876	0.607118
ENSMUSG00000030598	0.120108	0.471802	0.705766	0.27162	0	0.0915355	0.130687	0.259732	0.443948	0.263964	0.503303	0.254471	0	0	0	0	0	0.110716	0	0.178238	0.232429	0.18131	0	0	0.28107	0.120108	0.0915355	0.45491	0.03949	0.358735	0.189536	0.45491	0	0	0	0.290847	0	0	0	0	0.310932	0	0.184393	0	0	0	0.0183307	0	0	0	0.03949	0	0.0462914	0	0	0.0304371	0.120108	0	0	0	0	0	0	0	0.203543	0	0	0.0897422	0
ENSMUSG00000033610	0.525699	0.157164	0.862108	0.649922	0	0.728658	0.961436	0	0.654253	0.485358	0.600743	0.738038	0	0	0.263964	0.387147	0.232429	0.141638	0	0.168809	0.201935	0.182843	0.283282	0.404412	0.469695	0.557611	0.666365	0.675784	0.528348	0.406227	0.376382	0	0.300244	0.589775	0.406227	0	0.443187	0.236747	0.157164	0	0.655496	0	0.27162	0	0	0.406227	0.263964	0.233807	0.16778	0.121282	0.157164	0.374008	0.348907	0.32244	0.228653	0.155644	0	0.130687	0.250426	0.470495	0.415825	0.268096	0	0.427033	0.0355888	0.157164	0.151077	0.223244	0.160418
ENSMUSG00000084139	0.130687	0	0.422452	0	0	0.24601	0.151077	0	0.263964	0.160418	0.263964	0.400687	0.381749	0.176693	0	0	0.458447	0	0	0	0.477541	0	0.390803	0	0	0	0	0.155644	0	0	0.0114996	0	0.0462914	0.241559	0.0230654	0.0462914	0.59636	0.157164	0.300244	0.663428	0.206874	0.522928	0.214074	1.87551	1.87551	0.00532749	0.661894	0.45491	0.705766	0.0411793	0.157164	0.483025	0.440508	0.358735	0.310932	0.263964	0.019634	0	0.263964	0.28107	0.368618	0.362058	0.0375354	0	0.347459	0.464539	0.226997	0.0230654	0.200745
ENSMUSG00000006403	0.476377	0.520942	0.949393	0.789906	0.5479	0.18131	0.130687	0.42946	0.263964	0.141638	0.383185	0.0758541	0.138545	0.157164	0.171855	0.304409	0	0.258636	0	0	0	0.263964	0	0.263964	0.834236	0.574911	0.592421	0.330425	0.248212	0.0814958	0	0.577641	0.232429	0.205206	0.612971	0.418012	0.184393	0	0.141638	0	0.141638	0.212969	0.248212	0	0	0	0	0.130687	0.132211	0	0	0.263964	0.157164	0.232429	0	0.263964	0.232429	0.250426	0.130687	0.182843	0.151077	0.28107	0.141638	0.263964	0.248212	0.121282	0.305795	0.59636	0.0101046
ENSMUSG00000083371	0	0.133399	0	0.00532749	0	0.122578	0	0.0938088	0.0597707	0	0	0	0.0101046	0.0101046	0	0	0	0	0.121282	0	0.130687	0	0.121282	0	0	0	0	0	0	0	0	0	0	0	0.130687	0	0.0129113	0.0666575	0.263964	0	0.00890881	0.10045	0	4.30708	4.30708	0.24601	0	0	0.03949	0	0.0304371	0	0	0	0.0462914	0	0.0355888	0	0	0.0462914	0	0.03949	0.219324	0.219324	0.15259	0.0355888	0	0	0.03949
ENSMUSG00000083382	0	0.132211	0.130687	0.00890881	0	0	0	0.305795	0.27073	0	0.263964	0.130687	0.0101046	0.00532749	0.330425	0.463635	0.121282	0.132211	0.365768	0	0	0	0	0	0.424602	0.27073	0	0.120108	0	0	0.106654	0	0	0.0411793	0.130687	0	0.257544	0	0	0.141638	0.0101046	0	0.130687	4.12863	4.12863	0	0	0.130687	0.325535	0.263964	0.143326	0.395892	0.0411793	0.189536	0.250426	0.03949	0	0.756108	0.15259	0.310932	0.419368	0.434553	0.132211	0.352562	0.248212	0.536584	0.24601	0.31189	0.24601
ENSMUSG00000048077	0	0.145027	0	0.130687	0.477541	0	0.133399	0.141638	0.464539	0.141638	0.355984	0.130687	0	0	0	0	0	0	0.143326	0.410469	0	0	0.171855	0.157164	0	0	0	0.394626	0.199563	0.132211	0	0	0.141638	0	0.141638	0	0.616798	0.740649	0.132211	0.186185	0.506762	1.06343	0.47311	0	0	1.0265	0.443948	0.141638	0.355069	0	0.24601	0.157164	0.433244	0.411735	0.141638	0.332695	0.157164	0.32244	0.485358	0.456397	0.666365	0.365768	0.358735	0.28107	0.506013	0.0157533	0.268096	0.358735	0.358735
ENSMUSG00000034429	0	0.15259	0.337637	0.502296	0.145027	0.143326	0	0	0	0.333546	0.141638	0.157164	0.178238	0.250426	0.159291	0.545924	0	0.300244	0.300244	0.157164	0	0.198394	0.337637	0.157164	0.294851	0.337637	0.273484	0	0.03949	0	0.405263	0.149355	0.447905	0.263964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.132211	0	0	0	0	0.145027	0	0	0	0	0	0	0	0	0.197307	0	0	0	0	0.155644
ENSMUSG00000020152	0	0	0	0.406227	0.463635	0.576991	0.468543	0.585135	0.393345	0.814489	0	0.27073	0.528348	0.824394	0.757554	0.467248	0.378593	0.310932	0.232429	0.5479	0.37096	0.59636	0.157164	0.556667	0.244963	0	0	0.143326	0	0.263964	0.276039	0	0.47311	0.171855	0.200745	0	0	0	0.239106	0.241559	0.250426	0	0	0	0	0	0	0.404412	0	0.157164	0.228653	0.133399	0	0.0101046	0.232429	0.145027	0.130687	0.405263	0.493296	0.251938	0.0462914	0.0462914	0	0.385889	0.212969	0.178238	0.03949	0.120108	0.0915355
ENSMUSG00000025405	0.420907	0.496466	0.406227	0.579896	0.497623	0.880387	0.959408	0.464539	0.194524	0.527624	0.464539	0.358735	0.133399	0	0	0	0.0915355	0.133399	0	0	0	0.151077	0.141638	0.130687	0	0.411735	0.232429	0.404412	0.440508	0.130687	0.569606	0.212969	0.203543	0.0479817	0.28107	0.130687	0.468543	0	0.524848	0.468543	0.130687	0.411735	0.24601	0	0	0.154111	0.266709	0.03949	0	0.141638	0.151077	0.0462914	0.171855	0.03949	0.40196	0.0915355	0	0	0.0462914	0.0445937	0.10045	0	0.0355888	0	0.263964	0.00890881	0.0230654	0.248212	0
ENSMUSG00000030359	1.57542	1.78023	1.99595	1.76914	2.21246	1.79962	1.98395	2.17967	1.76209	1.78045	1.93232	2.03696	0	0.557611	0.592421	0.650576	0.729447	0.606241	0.478708	0.503303	0.656504	0.443948	0.824394	0.748332	1.08199	0.799482	1.00629	0.813778	0.996977	0.996977	1.05432	0.65919	0.961436	1.16512	0.961436	0.929831	1.74001	2.04625	2.15038	2.06748	2.13444	2.01588	2.34713	0	0	1.75306	1.2801	0.865216	0.600743	0.770247	0.608849	0.793888	0.835698	0.592421	0.856648	0.912845	1.00685	0.434553	0.59636	0.443948	0.422452	1.02335	0.934148	0.973993	0.730323	0.47311	0.51135	0.831747	0.330425
ENSMUSG00000097079	0.944994	1.29768	1.09894	1.08744	0.901336	1.29334	0.369788	0.842791	0.709924	1.12743	0.692466	1.06074	0	0	0.16778	0.136991	0.250426	0	0.200745	0.232429	0.363723	0.400687	0.395892	0.605104	0.90727	0.975414	0.592421	0.822658	0.934148	0.99987	0.839266	0.736375	0.632491	0.594678	0.975414	0.55248	0.536584	0.579097	0.374008	0.967256	1.14047	1.22179	0.895043	0	0	0.36461	0.468543	0.656504	0.464539	0.0981885	0	0.371857	0.244963	0.295876	0.165128	0.610841	0.954406	0.878749	0.525699	0.512427	0.636736	0.263964	0.485358	0.614998	0.232429	0.61978	0.28107	0.748952	0.273484
ENSMUSG00000039814	1.17468	0.642748	1.2801	0.477541	0.966763	0.674112	0.925951	1.11627	0.912029	0.572037	0.926874	0.392076	0	0	0.130687	0.28107	0.228653	0	0.32244	0.149355	0.18131	0.28107	0.406227	0	0.157164	0.295876	0	0.187979	0.456397	0.586634	0.132211	0.656504	0.506013	0.130687	0.898246	0.722181	0.157164	0.516109	0.394626	1.20759	0.893046	0.931106	0.663428	0	0	0	0	0.0462914	0.0462914	0	0	0.232429	0	0.0462914	0.157164	0.0915355	0.434553	0.385889	0.385889	0.78709	0.523609	0.381749	0.407949	0.418012	0.327265	0	0.300244	0	0.141638
ENSMUSG00000022792	0	0.36461	0	0.251938	0.263964	0	0.4092	0	0.250426	0	0.406227	0.405263	0	0	0	0	0.250426	0.0915355	0	0	0.263964	0.24601	0.263964	0	0.0981885	0	0.155644	0.143326	0.234841	0.143326	0.158278	0.263964	0	0.203543	0.0462914	0	0.661894	0.506013	0.966172	0.516109	0.340046	0.374008	0.244963	0	0	0.529034	0.502296	0.645163	0.589775	0.37496	0.248212	0.300244	0.395892	0.323831	0.244963	0.32244	0.155644	0.154111	0.414518	0.529034	0.214074	0.390803	0.589775	0.65919	0.141638	0.45491	0.378593	0.59636	0.449061
ENSMUSG00000038239	0.707771	0.744031	0.692466	0.363723	0.836269	0.130687	0.840969	1.0453	0.157164	0	0.476377	0	0	0	0	0	0.157164	0	0.143326	0	0	0	0	0.330425	0.407949	0.28107	0.141638	0.157164	0.544058	0	0.168809	0	0	0.250426	0.332695	0.460157	0.170322	0.32244	0	0	0.171855	0.325535	0.225116	0	0	0.4092	0.0826071	0	0.200745	0.130687	0	0.122578	0.0323487	0.151077	0.157164	0.0462914	0	0	0.378593	0	0	0.0479817	0.0462914	0.0897422	0.203543	0.149355	0.0462914	0	0
