ID	ER-NOD-ERR1084805	ER-NOD-ERR1084806	ER-ATH-ERR1084764	ER-ATH-ERR1084765	TN-NOD-ERR1084798	TN-NOD-ERR1084799	TN-ATH-ERR1084768	TN-ATH-ERR1084766	A1-A2_1_Tt	B1-B2_1_Tt	i_B1-B2_1_A1-A2_1_Tt	FTEST_A1-A2_1	FTEST_B1-B2_1	FTEST_B1-B2_1+A1-A2_1
ENSG00000214021	0.729044	0.795367	0.580789	0.332009	1.06346	0.464078	0.224068	0.84592	0.177885	-1.18631	0.170941	0.858814	0.235498	0.86427
ENSG00000214113	0.478185	0.450267	0.57297	2.83577	0.300929	0.392456	0.401671	0.948396	-0.984489	1.34641	-0.782705	0.324875	0.178171	0.433801
ENSG00000214145	1.26334	1.31897	2.38838	0.826115	2.43994	0.847005	0.974422	0.287688	-0.534339	-0.596392	-1.13785	0.593107	0.550913	0.255184
ENSG00000214199	0.220481	1.0936	0.57108	0.975167	0.319964	0.315234	0.708727	0.64719	-0.901609	0.988388	0.506764	0.367265	0.322962	0.612321
ENSG00000214210	0.995792	0.461615	0.558843	0.939695	0.818593	0.724206	0.763099	0.202257	-0.515743	-0.617699	-0.712446	0.606034	0.536774	0.476189
ENSG00000214249	0.239957	0.256515	0.550442	0.312173	0.869001	0.951882	0.544182	0.819518	2.40972	-0.120177	-1.08682	0.0159646	0.904343	0.277116
ENSG00000214279	0.832464	0.31596	0.546822	0.66825	0.578384	0.694146	1.01852	0.764915	0.91408	0.76239	0.586433	0.360675	0.445827	0.557585
ENSG00000214331	0.779313	0.986602	0.207025	0.866913	0.505427	0.17429	0.987395	1.95152	0.63217	1.27218	2.3956	0.527276	0.203308	0.0165931
ENSG00000214369	0.499032	1.04946	0.207359	2.84338	0.714266	0.658185	0.754549	0.610058	-0.690375	0.554031	-0.559847	0.489958	0.579557	0.575584
ENSG00000214402	2.27808	2.91365	1.0198	0.594245	0.328651	0.803789	0.644006	2.74521	-0.999171	-0.577822	2.55224	0.317712	0.563384	0.0107032
ENSG00000214413	0.257343	0.430907	2.50086	0.783963	0.413859	0.64308	0.552964	0.265741	-1.18879	1.33667	-1.60672	0.234523	0.181331	0.108115
ENSG00000214432	1.08726	0.285428	0.481701	0.655513	0.763812	1.07585	0.57403	0.443125	0.390884	-1.1921	-0.661441	0.695883	0.233224	0.508329
ENSG00000214435	0.962449	0.340944	0.848552	1.03674	0.664307	0.228338	0.869332	0.247584	-1.18011	0.806846	-0.357929	0.237956	0.419755	0.720397
ENSG00000214491	0.818535	0.986196	0.335698	0.86185	5.07114	0.429873	2.51389	2.52787	1.61328	-0.228163	0.0316496	0.106684	0.81952	0.974751
ENSG00000214548	0.544381	0.990247	0.371907	0.464181	0.484491	0.600558	1.00819	0.641835	0.480962	-0.176313	1.66788	0.630543	0.860048	0.0953387
ENSG00000214645	0.931465	2.8899	4.27767	0.692151	3.4495	3.82029	2.65284	3.18434	1.04332	-0.0686928	-0.623959	0.296801	0.945234	0.532654
ENSG00000214653	0.955693	0.474545	0.145115	0.121434	0.461808	0.330544	0.503135	1.01732	0.813168	-0.574988	2.49724	0.416122	0.5653	0.0125165
ENSG00000214700	2.94559	3.22294	0.994355	0.478982	0.491351	2.05543	2.24908	1.64305	-0.677129	-1.88558	3.40014	0.498324	0.0593511	0.000673507
ENSG00000214796	1.62575	0.33748	0.341431	0.732294	1.08603	0.278169	0.860633	0.233615	-0.342185	-0.685817	0.366464	0.732212	0.492828	0.714019
ENSG00000214842	0.164366	1.09633	0.995465	0.608747	1.85853	0.986577	2.228	3.19557	3.27977	1.77347	1.35648	0.00103891	0.0761508	0.174946
ENSG00000214976	0.267372	0.972928	0.371069	0.76793	0.881116	0.912903	0.599395	0.473267	0.594445	-1.00337	-0.756263	0.552215	0.315681	0.449491
ENSG00000215012	0.768597	0.97394	0.518382	0.790031	0.335748	0.748925	0.193166	0.253068	-2.00651	-1.41582	-0.269703	0.0448016	0.156827	0.787388
ENSG00000215014	0.643281	0.572148	0.644419	0.880761	0.813579	0.276713	0.866792	0.991748	0.274863	1.423	0.605235	0.783421	0.154736	0.545023
ENSG00000215018	1.03735	3.09675	1.00041	1.05611	0.701075	1.03368	0.895873	0.564861	-1.41753	-1.11296	0.853584	0.156328	0.265727	0.393336
ENSG00000215029	0.920253	1.06324	0.437789	0.191322	0.731174	0.218905	1.00423	1.80365	1.15539	0.507823	3.24035	0.247932	0.611578	0.00119385
ENSG00000215039	0.230569	0.592172	0.672822	0.104509	2.46074	2.93549	3.3023	1.01055	3.32963	-0.463489	-0.426198	0.000869621	0.643014	0.669964
ENSG00000215046	0.362853	0.340257	0.659479	0.456019	0.493325	0.20276	0.928167	1.03774	1.1133	2.22059	1.13185	0.265578	0.026379	0.257698
ENSG00000215182	9.07669	0.98352	0.641746	3.12026	0.736803	2.43076	0.214456	0.419156	-1.16059	-1.0229	0.435957	0.24581	0.306357	0.662868
ENSG00000215198	0.750313	0.533494	0.151802	0.650721	0.489608	1.08548	0.446594	0.954469	0.933333	-0.687353	0.322287	0.350648	0.49186	0.747235
ENSG00000215241	0.905731	0.409838	0.292258	0.997052	1.04101	0.411163	0.901278	0.171582	-0.0617514	-0.313673	-0.273057	0.950761	0.753769	0.78481
ENSG00000215246	0.903335	0.4741	0.176091	0.813889	0.736953	0.416348	0.373368	1.09297	0.22914	-0.0676051	0.63638	0.81876	0.9461	0.524529
ENSG00000215256	0.809672	0.476127	0.921139	0.747416	0.359648	0.462885	0.861872	1.00996	-0.343195	1.89037	0.879864	0.731451	0.0587091	0.378933
ENSG00000215302	0.896378	0.913673	0.560682	0.285986	0.899151	0.907275	0.140455	0.704881	-0.00654412	-2.54038	0.00302873	0.994779	0.0110733	0.997583
ENSG00000215346	0.217113	0.332713	0.601934	0.158126	1.0142	0.643876	2.53654	0.403211	1.48556	0.674074	0.484099	0.137396	0.500264	0.628316
ENSG00000215386	5.53851	4.26809	0.229708	3.49619	7.05871	7.38319	5.91141	6.25808	3.69789	-2.36173	1.07675	0.000217401	0.0181897	0.281594
ENSG00000215399	0.447211	0.777311	0.305799	0.1611	0.414264	0.622147	2.19258	0.434468	1.09153	0.461075	1.29977	0.275041	0.644745	0.19368
ENSG00000215452	0.407236	0.331819	0.810595	0.228375	3.66088	3.02558	4.56261	0.741929	2.60709	-0.276206	-0.429327	0.00913148	0.78239	0.667686
ENSG00000215504	1.61278	0.979234	1.07024	0.591259	0.708261	0.16339	0.741106	0.980204	-1.67327	-0.0814721	1.7938	0.0942735	0.935067	0.0728445
ENSG00000215559	0.387638	0.554779	0.440885	0.573624	0.35393	0.24816	0.614079	0.958811	0.287839	1.37666	1.18633	0.77347	0.168619	0.235493
ENSG00000215565	0.365274	4.08565	0.846792	0.460745	0.4234	0.390668	0.763956	0.553108	-0.968209	-0.704775	0.973294	0.33294	0.480951	0.330407
ENSG00000215866	0.73788	0.441268	0.758907	0.79898	0.755532	0.281053	1.86173	0.133447	0.162201	0.73599	0.319118	0.871147	0.461737	0.749637
ENSG00000215883	1.06277	0.512872	0.844042	0.191142	0.392106	0.814285	0.682402	1.03321	0.306621	-0.0307742	1.03429	0.759132	0.97545	0.300999
ENSG00000216895	0.694489	0.97004	0.487992	1.03537	0.443664	0.741922	0.183535	0.957743	-0.834769	-0.179814	0.0939009	0.403848	0.857299	0.925188
ENSG00000217120	0.600733	0.448808	0.704535	0.961478	0.772208	0.995204	0.625434	0.225316	-0.128562	-0.396263	-2.02379	0.897704	0.691911	0.0429914
ENSG00000217746	0.633083	0.966701	2.92021	0.884222	0.332063	1.50469	0.622233	1.06528	-0.778739	0.851415	-0.975059	0.436133	0.394539	0.329531
ENSG00000218208	0.365511	0.585	0.478147	0.109553	2.45812	0.676143	0.770253	0.823838	1.73976	-1.0378	-0.642078	0.0819017	0.299364	0.520822
ENSG00000218739	0.258545	0.703465	0.418327	2.33433	0.128585	1.79302	1.09146	0.353702	-0.129804	0.490331	-0.845857	0.896722	0.6239	0.397633
ENSG00000219102	2.43416	1.92834	4.03031	3.90779	1.88209	2.68046	1.61278	5.75266	-0.0877109	1.50147	-0.181893	0.930106	0.133234	0.855667
ENSG00000219294	1.33712	2.393	0.472248	2.72064	0.860638	1.50972	2.06345	0.733379	-0.607244	-0.0383062	0.333292	0.543689	0.969444	0.738914
ENSG00000219626	0.437236	2.00876	2.13318	1.90274	1.46665	1.67266	0.844377	0.790892	-1.0654	0.0535921	-1.93068	0.286693	0.95726	0.0535227
ENSG00000219926	0.329991	0.234111	0.786045	0.934527	2.91365	3.93223	5.27253	1.05531	2.50779	0.147033	-0.385646	0.0121487	0.883106	0.699759
ENSG00000219993	1.09559	0.443588	0.458253	0.82973	0.621023	0.583568	0.362814	0.487724	-1.01363	-0.794656	-0.135049	0.310757	0.426814	0.892573
ENSG00000220875	3.08661	3.08661	4.68921	0.367791	0.594877	1.00996	0.333066	4.20712	-0.873967	0.312645	0.696323	0.382136	0.75455	0.486227
ENSG00000221914	3.97566	3.12026	4.97936	4.78023	3.16118	4.97936	3.89464	3.24522	-0.742606	0.784038	-1.7276	0.45772	0.433018	0.0840591
ENSG00000221947	0.860387	3.40875	0.494957	0.711213	0.86994	1.0711	1.07956	0.63618	-0.698505	-1.26304	1.08996	0.484862	0.206575	0.275729
ENSG00000221953	0.381466	1.04615	0.593778	0.229645	0.984931	0.912106	0.25823	0.847005	0.780528	-1.45042	-0.194929	0.43508	0.146941	0.845448
ENSG00000222448	0.976388	0.165807	4.59805	0.630478	0.609767	0.503044	0.86047	0.743878	-0.901534	1.12961	-0.887032	0.367305	0.258641	0.375062
ENSG00000222640	0.189088	0.694996	0.739467	0.547341	0.424726	0.26049	1.03091	0.68754	0.307269	1.89552	0.832296	0.758638	0.058024	0.405242
ENSG00000223351	0.648214	0.2987	0.182417	0.55817	0.531766	2.59458	0.942804	0.953128	1.56878	-0.675885	-0.481762	0.116699	0.499113	0.629975
ENSG00000223374	0.142978	2.99541	5.01682	0.712745	3.93876	4.10054	2.71213	5.3631	1.24801	0.452444	-0.440068	0.212026	0.650949	0.659888
ENSG00000223392	0.924228	0.424444	0.206523	1.05387	0.309376	2.18799	1.01863	0.212103	0.493225	-0.597192	-0.519375	0.621854	0.550379	0.603499
ENSG00000223396	1.94195	0.185764	3.18434	1.96634	1.08444	0.742581	0.695531	0.48748	-1.96304	1.09409	-1.68646	0.0496415	0.273914	0.0917079
ENSG00000223518	2.55995	5.07114	2.69213	2.51001	1.45758	0.50305	1.98244	0.877243	-2.75297	-0.525622	1.14339	0.00590567	0.599151	0.252876
ENSG00000223525	2.18799	0.339409	0.576568	1.09805	3.76227	2.43416	0.978876	1.97094	1.94872	-1.61573	-0.943501	0.0513294	0.106152	0.345424
ENSG00000223529	1.02391	0.422773	0.139366	0.954818	0.925082	1.01031	1.3006	0.68758	1.16471	-0.252459	0.341384	0.244138	0.800687	0.732815
ENSG00000223551	0.153518	1.09273	0.14575	0.585283	1.90274	1.95809	0.935534	0.998878	3.66979	-2.34687	-1.35643	0.000242755	0.0189318	0.174961
ENSG00000223668	1.54822	0.628262	2.57895	0.548279	2.97043	0.823106	1.31897	1.18414	0.320483	-0.109636	-0.723368	0.748602	0.912698	0.469454
ENSG00000223704	0.952706	0.654802	0.776979	0.162082	0.573431	0.889082	0.247846	0.557867	-0.341945	-1.62807	0.0143099	0.732392	0.10351	0.988583
ENSG00000223709	0.531662	0.843377	0.945347	0.934712	1.08279	0.927444	0.421915	0.932759	0.144947	-0.198715	-1.53201	0.884753	0.842485	0.125521
ENSG00000223756	0.961663	1.77524	0.345823	0.255532	1.00103	1.18414	0.200641	0.165844	-0.936964	-4.71009	0.377434	0.348777	2.47605e-06	0.705851
ENSG00000223760	0.588609	0.254159	0.158574	0.439692	0.634359	0.739442	0.994109	0.533237	1.9274	-0.120067	0.525436	0.0539294	0.90443	0.59928
ENSG00000223930	0.267704	0.442388	0.256343	0.12041	0.99719	1.23824	0.933322	0.182492	2.76466	-1.77395	-0.959987	0.00569815	0.0760713	0.337062
ENSG00000223941	0.470621	0.722403	0.330338	0.928489	0.154066	1.07372	0.773835	0.988778	0.469966	0.52415	0.409305	0.638379	0.600174	0.682316
ENSG00000223949	1.0565	1.05148	1.09575	0.821537	1.00763	0.918165	0.341573	0.977068	-1.03073	-1.05319	-0.549734	0.302666	0.292253	0.582502
ENSG00000224008	0.996765	0.819195	0.442214	1.04291	0.307804	0.596373	0.101487	0.842163	-1.43596	-0.28789	0.365897	0.151014	0.773431	0.714442
ENSG00000224064	4.4627	5.66176	0.235815	0.995596	0.2754	4.00237	2.97043	0.403519	-0.781002	-2.06562	1.68449	0.434801	0.0388643	0.0920873
ENSG00000224113	0.337984	0.980988	0.431743	0.423928	0.235174	0.30814	0.508966	0.376652	-0.984367	-0.159719	1.06343	0.324935	0.873102	0.287588
ENSG00000224130	1.33317	0.265065	0.50642	0.605795	2.82165	1.64305	3.06566	2.02344	3.59379	0.07267	0.583137	0.000325907	0.942069	0.559801
ENSG00000224238	0.887469	0.736757	0.434283	0.941534	0.710473	0.108119	0.830313	0.666975	-0.836137	0.525866	1.13304	0.403078	0.598982	0.257198
ENSG00000224413	0.255094	0.103869	0.551849	0.48514	0.345442	0.428918	0.911253	0.204335	0.652093	1.34545	-0.444587	0.514341	0.178479	0.656618
ENSG00000224424	0.687657	0.798066	0.371831	0.412139	0.18403	0.373318	0.154302	0.516472	-1.37491	-0.776613	1.07607	0.169159	0.437387	0.281897
ENSG00000224494	0.319845	0.268914	0.329702	0.623363	0.506898	0.661446	0.947291	1.36162	2.55484	1.98649	1.02469	0.0106236	0.0469788	0.305508
ENSG00000224602	0.642071	0.826511	0.353711	0.147866	0.61398	0.990469	0.48215	0.455514	0.754998	-2.15666	0.396302	0.45025	0.031032	0.691882
ENSG00000224631	0.600941	0.490269	0.185827	0.167916	3.54019	0.494138	2.80051	5.57235	2.66076	0.874053	1.23205	0.00779645	0.38209	0.217931
ENSG00000224717	0.637676	0.553056	0.73958	0.966594	0.65739	0.327237	0.238425	0.969529	-0.840502	0.881607	-0.348594	0.400627	0.377989	0.727394
ENSG00000224799	0.411266	0.511743	1.02383	0.892319	0.631111	0.680657	2.11011	0.253534	0.44849	1.09676	0.0314999	0.6538	0.272746	0.974871
ENSG00000224838	0.154474	3.87911	4.2423	4.04349	2.86797	3.71235	3.23031	1.08755	-0.324199	0.453898	-1.48611	0.745788	0.649902	0.13725
ENSG00000224853	0.814979	1.00177	0.629626	0.886254	6.02083	4.40165	7.3997	0.54149	2.13088	-0.394414	-0.309109	0.0330987	0.693276	0.757239
ENSG00000224864	4.63419	0.255477	3.95765	3.81164	4.71492	3.72221	6.97529	5.55788	1.76442	1.48087	0.258234	0.0776608	0.138641	0.796226
ENSG00000224897	0.677493	1.05547	0.145945	0.880257	1.05964	0.410984	0.646886	0.449912	-0.179452	-1.01134	0.311595	0.857582	0.311855	0.755348
ENSG00000225156	0.496811	0.714802	2.77372	0.877243	3.22294	0.616555	3.40875	1.57771	1.06729	0.96575	-0.348023	0.285841	0.334169	0.727823
ENSG00000225194	0.844049	1.03449	0.167858	0.872884	0.483629	0.901081	0.725248	0.710866	-0.117025	-0.934722	1.05692	0.906841	0.349932	0.290547
ENSG00000225224	1.03951	0.594777	1.02213	0.894013	2.36093	0.451249	0.518609	0.553243	0.169749	-0.74212	-1.02896	0.865208	0.458015	0.303497
ENSG00000225226	1.03191	0.672142	0.607717	0.86433	1.01946	0.387122	0.509483	0.549087	-0.920358	-0.750862	-0.150184	0.357386	0.452736	0.880619
ENSG00000225278	2.92708	3.55462	0.828612	3.82029	2.96286	2.54368	1.87182	2.07112	-0.543732	-1.09851	0.0870676	0.586626	0.271982	0.930618
ENSG00000225339	0.664959	0.12658	0.784082	1.66132	0.710905	0.20294	1.08622	1.09507	-0.123545	2.54508	-0.336653	0.901676	0.0109253	0.736379
ENSG00000225470	0.257791	1.36162	0.436134	0.860638	0.491877	0.872593	0.180183	3.54827	0.606346	0.568631	0.748378	0.544285	0.569607	0.454232
ENSG00000225541	0.426363	0.940451	0.563813	0.859054	0.227444	0.565699	0.174678	0.166949	-2.18454	-0.522025	-0.670008	0.0289223	0.601653	0.502853
ENSG00000225542	1.06048	1.09681	0.518198	0.852613	0.479085	0.550053	0.450104	1.05123	-1.31691	-0.414865	1.66149	0.18787	0.678241	0.0966153
ENSG00000225564	1.05777	0.369564	0.338349	0.916965	0.467253	0.818651	1.06696	1.03221	0.727169	0.663834	1.01999	0.467122	0.506797	0.307732
ENSG00000225636	1.79896	2.46074	2.78039	0.936145	0.845231	1.97502	2.17763	2.228	-0.331673	0.460681	0.940862	0.740136	0.645027	0.346775
ENSG00000225643	2.87781	2.851	3.79668	0.933476	2.26505	3.12026	4.17017	4.89017	1.29698	0.870697	1.52048	0.19464	0.38392	0.128392
ENSG00000225746	0.751043	4.28455	0.643117	0.931231	2.28276	0.831453	0.746109	0.800908	-0.508644	-1.3125	0.494377	0.611002	0.18935	0.62104
ENSG00000225774	2.5495	0.167587	0.137986	0.929654	1.20674	0.573501	0.247771	0.464349	-0.497501	-1.04614	0.223783	0.618836	0.295498	0.822926
ENSG00000225786	0.413952	0.711583	0.591793	0.927444	0.87965	0.786262	0.658742	3.76911	1.09703	1.00372	0.753271	0.272629	0.315513	0.451287
ENSG00000225806	4.36846	0.840127	0.783072	0.926241	5.41252	2.87781	5.40995	4.35873	2.49126	-0.451898	1.11305	0.012729	0.651342	0.265689
ENSG00000225830	5.07114	4.64293	5.93165	5.91051	5.10783	5.31553	4.25617	4.05509	-3.72463	0.0211074	-5.59721	0.000195602	0.98316	2.1783e-08
ENSG00000225860	1.07694	1.00471	0.219211	0.925082	0.233125	0.427043	0.170438	0.190896	-2.90994	-1.63182	0.842874	0.00361493	0.102717	0.399299
ENSG00000225889	0.696608	0.408787	0.558149	0.923896	0.415259	0.375748	3.11106	0.490361	0.678057	1.19724	0.914262	0.497735	0.231211	0.360579
ENSG00000225914	2.53654	3.14761	3.07383	2.62843	3.65676	1.63259	3.61005	2.64509	0.0667998	0.415766	0.400461	0.946741	0.677581	0.688817
ENSG00000225932	0.16049	2.11011	5.07114	0.939368	4.44272	5.3866	1.02679	0.353335	0.621267	-0.999107	-2.586	0.534424	0.317743	0.00970963
ENSG00000225968	1.03348	0.891943	0.6729	0.913975	0.734385	3.39987	5.5165	2.29376	2.01172	0.796237	0.957774	0.0442491	0.425894	0.338177
ENSG00000226026	0.95953	0.710886	0.207886	0.911253	0.648606	0.107301	1.07523	0.521838	-0.406085	0.269643	1.29519	0.68468	0.787435	0.195254
ENSG00000226068	0.718884	0.567028	0.301488	0.90968	0.405146	0.12577	1.04161	1.08822	0.216048	2.01197	2.20929	0.82895	0.0442235	0.0271541
ENSG00000226137	0.102709	0.160826	0.221344	0.908013	0.429753	0.231264	0.312239	1.59531	0.799841	1.43709	0.259007	0.423803	0.150693	0.795629
ENSG00000226145	7.49177	1.02636	0.540051	0.904793	3.17686	8.43393	9.08866	0.770388	0.976825	-0.749163	0.45175	0.328656	0.453759	0.651449
ENSG00000226216	0.341619	0.815799	0.160749	0.901592	0.402109	0.74259	1.09423	0.194052	0.163534	0.0371995	0.183045	0.870098	0.970326	0.854763
ENSG00000226252	0.31549	0.728612	1.05358	0.898963	0.926376	0.977387	0.836498	1.07674	1.0829	1.21169	-1.18667	0.278852	0.225631	0.235359
ENSG00000226328	1.06088	0.901611	0.258336	0.870698	0.679768	0.368639	0.459825	0.984914	-0.680652	-0.497227	1.39887	0.496092	0.619029	0.161852
ENSG00000226329	0.394408	0.40144	0.973132	0.792684	3.93223	0.980988	5.40534	1.87182	2.08983	0.723598	0.302551	0.0366328	0.469313	0.762232
ENSG00000226383	5.63066	5.82169	0.397118	0.790892	0.462266	3.03173	1.09448	0.726871	-2.78278	-4.53487	3.26399	0.00538955	5.7639e-06	0.00109856
ENSG00000226403	3.90779	0.59353	0.306715	0.789516	3.19173	5.24248	4.74505	4.48406	3.06559	-0.663179	1.0671	0.00217242	0.507216	0.285925
ENSG00000226436	0.653231	1.03358	0.977103	0.78707	0.894851	2.73149	0.74938	1.03785	1.02907	-0.923758	-1.00488	0.303449	0.355612	0.314953
ENSG00000226537	0.19696	0.39197	1.03208	0.783104	0.291011	0.607461	1.77858	0.660689	0.775381	2.29804	0.261231	0.438115	0.0215596	0.793915
ENSG00000226642	0.244594	0.433837	0.397187	0.773123	0.205477	1.83259	0.235448	0.555523	0.572981	-0.441422	-1.01643	0.566658	0.658908	0.309427
ENSG00000226758	0.785245	0.504086	0.915348	0.796202	1.57771	0.670158	0.798495	0.216787	0.234087	-0.723289	-1.47699	0.814917	0.469502	0.139679
ENSG00000226887	0.54329	1.09561	0.579053	0.766922	0.537766	0.722483	0.923896	1.35117	0.726597	0.952921	1.72627	0.467473	0.34063	0.0842985
ENSG00000226974	1.07258	0.74448	0.275714	0.764915	2.7267	2.80051	3.69048	1.00616	2.67941	-0.584539	-0.0196901	0.00737526	0.558858	0.984291
ENSG00000227007	0.723586	0.621583	0.151721	0.76228	1.07056	0.655545	0.559434	1.06232	1.21091	-0.595643	0.363502	0.225928	0.551414	0.71623
ENSG00000227019	0.167524	0.947515	0.189198	0.761171	0.491512	0.358536	6.29752	0.454976	0.934765	0.968637	1.02424	0.349909	0.332726	0.305724
ENSG00000227165	1.0522	4.13307	0.185589	0.759047	0.503129	0.788813	0.349388	0.608607	-1.22883	-1.44883	1.2373	0.219134	0.147386	0.215977
ENSG00000227189	3.19783	4.38801	0.183805	0.751781	0.924261	0.804911	0.293851	2.51389	-1.54143	-2.15544	2.98994	0.123212	0.0311277	0.00279035
ENSG00000227214	0.328347	0.620259	0.181149	0.815126	0.86401	1.02684	0.737047	0.3073	1.18506	-0.955928	-1.07001	0.235992	0.339108	0.284613
ENSG00000227372	1.02245	0.2161	0.180284	0.844377	0.745066	0.644937	0.188683	0.389546	-0.276084	-0.959952	-0.559575	0.782484	0.337079	0.575769
ENSG00000227430	0.820651	1.09485	0.173806	0.840832	0.911129	0.791216	0.650392	0.370563	-0.264223	-2.02125	0.280363	0.791608	0.0432542	0.779199
ENSG00000227471	0.85874	2.57895	0.172826	0.834958	0.766922	0.497907	0.762075	0.117276	-1.16745	-1.42825	1.03714	0.243028	0.15322	0.299669
ENSG00000227500	0.852883	0.714276	0.16339	2.29376	0.859054	0.702227	0.520406	0.541696	-0.654414	0.18256	-0.648923	0.512845	0.855144	0.516388
ENSG00000227568	0.963664	2.26008	0.16339	0.831744	1.65464	1.02901	0.365957	1.96634	0.353642	-1.14467	0.832894	0.723607	0.252345	0.404904
ENSG00000227671	0.668575	0.222864	0.153745	0.8275	0.594304	0.188835	0.986873	2.10452	1.39268	1.66832	1.54337	0.163717	0.0952516	0.122742
ENSG00000227775	0.521145	0.825881	2.34337	0.819518	0.194174	0.4436	0.941981	0.839239	-1.32566	1.87623	-0.426317	0.184951	0.0606236	0.669877
ENSG00000227908	0.988537	1.03066	0.189198	0.818535	0.686644	0.128786	0.709188	1.02551	-0.530076	-0.102498	2.14645	0.596059	0.918361	0.0318372
ENSG00000227964	0.939915	0.400404	0.149679	0.847005	0.575904	0.210478	0.886254	0.159144	-0.421083	-0.0705262	0.502286	0.673694	0.943775	0.615466
ENSG00000228043	0.973811	0.872553	0.126889	0.812685	0.176421	0.726694	0.486829	1.65853	0.178788	0.228445	1.4635	0.858104	0.8193	0.14333
ENSG00000228203	0.596826	0.16839	0.350492	0.811732	0.525838	0.942667	0.434347	0.919068	0.996948	0.314212	-0.570763	0.31879	0.75336	0.56816
ENSG00000228224	0.648702	0.928651	1.0079	1.03049	0.535575	0.349796	0.733783	2.68046	0.346159	1.51343	1.04669	0.729223	0.13017	0.295242
ENSG00000228295	0.629749	0.693395	0.575765	0.805202	0.368988	6.42995	3.07383	0.581932	1.18193	-0.470504	-0.488139	0.237232	0.637995	0.625451
ENSG00000228308	0.506429	0.397774	0.19112	0.803789	0.431941	0.237689	0.491524	0.907845	0.219648	1.06076	0.826211	0.826145	0.288799	0.408685
ENSG00000228340	0.348167	0.550669	0.781656	0.798066	2.23631	2.46074	5.98805	0.12072	1.41737	0.35618	0.124394	0.156374	0.721706	0.901003
ENSG00000228389	0.627089	1.86744	2.7267	0.797668	0.734032	0.408351	0.507549	0.123915	-1.80798	0.22101	-0.656213	0.0706096	0.825085	0.511687
ENSG00000228463	0.476741	0.758041	0.549754	0.768889	0.811088	0.577109	1.09846	0.639738	0.756336	0.572709	0.35131	0.449448	0.566842	0.725355
ENSG00000228484	0.485011	0.534031	0.889534	1.02176	0.118794	1.06378	0.48293	0.594559	-0.696784	0.818302	-1.03679	0.485938	0.413185	0.299836
ENSG00000228502	0.332768	0.964862	1.00099	1.02592	0.920255	0.630542	1.30507	1.20674	0.974276	2.23125	0.305896	0.32992	0.0256645	0.759684
ENSG00000228532	1.05598	7.78275	6.92222	6.3462	0.332929	4.31166	6.41094	4.65808	-0.796188	1.35166	0.248405	0.425923	0.176483	0.803821
