id	group_1_sample_1_ER-ERR1084811_PE	group_1_sample_2_ER-ERR1084806_PE	group_1_sample_3_ER-ERR1084805_PE	group_1_sample_4_ER-ERR1084775_PE	group_1_sample_5_ER-ERR1084765_PE	group_1_sample_6_ER-ERR1084764_PE	group_1_sample_7_ER-ERR1084763_PE	group_2_sample_10_TN-ERR1084799_PE	group_2_sample_11_TN-ERR1084798_PE	group_2_sample_12_TN-ERR1084768_PE	group_2_sample_13_TN-ERR1084766_PE	group_2_sample_1_TN-ERR1084810_PE	group_2_sample_2_TN-ERR1084809_PE	group_2_sample_3_TN-ERR1084808_PE	group_2_sample_4_TN-ERR1084807_PE	group_2_sample_5_TN-ERR1084804_PE	group_2_sample_6_TN-ERR1084803_PE	group_2_sample_7_TN-ERR1084802_PE	group_2_sample_8_TN-ERR1084801_PE	group_2_sample_9_TN-ERR1084800_PE
ENSG00000188735	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	1.00
ENSG00000188738	10.71	3.05	3.80	10.29	1.50	0.00	2.37	3.12	7.89	1.03	3.53	5.45	1.72	1.62	4.29	1.64	0.00	1.19	1.21	22.42
ENSG00000188739	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00
ENSG00000188783	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.00	0.00	0.00
ENSG00000188785	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00
ENSG00000188786	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00
ENSG00000188822	1.00	0.00	0.00	1.00	0.00	0.00	0.00	1.00	0.00	7.00	0.00	1.00	0.00	0.00	2.00	1.00	1.00	0.00	0.00	0.00
ENSG00000188825	0.00	2.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000188859	2.00	39.21	0.00	5.66	14.00	4.00	6.21	3.00	226.01	1451.49	41.68	45.70	27.98	14.51	245.27	0.00	1.00	0.00	18.00	9.00
ENSG00000188895	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00
ENSG00000188917	1.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000188938	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000188971	0.00	0.00	0.00	0.00	1.00	0.00	0.00	1.00	1.02	0.00	0.00	1.00	0.00	0.00	1.01	1.00	1.00	0.00	1.00	0.00
ENSG00000188976	1025.67	552.96	1368.71	1192.22	841.00	556.00	496.00	697.80	637.00	881.82	137.37	69.98	1260.44	701.32	1422.65	1785.29	2307.06	2049.99	3598.43	707.61
ENSG00000189002	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000189042	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00
ENSG00000189051	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.97
ENSG00000189127	1.00	0.00	96.00	89.00	1.00	0.00	0.00	9.00	2.00	0.00	0.00	2.00	23.00	1.00	1.00	8.00	17.00	16.00	25.00	21.00
ENSG00000189136	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000189157	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000189164	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00
ENSG00000189229	0.00	1.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00
ENSG00000189298	1.00	0.00	1.02	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.93	0.00	0.00	1.00	1.00	0.00	1.00	2.73
ENSG00000189316	0.00	0.00	2.00	3.28	0.00	0.00	0.00	6.94	42.04	42.61	2.00	4.80	14.63	1.00	80.49	1.00	4.00	0.00	5.72	28.85
ENSG00000189339	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	1.00	1.00	0.00	0.00	0.00
ENSG00000189350	0.00	2.04	2.00	0.00	0.00	0.00	0.00	3.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.91	0.00	0.00	0.00	0.00
ENSG00000189401	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000189403	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000196096	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.64	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000196118	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00
ENSG00000196141	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000196172	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00
ENSG00000196177	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000196199	1.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	1.15	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000196205	6.51	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.61	4.86	0.00	0.00	0.00	0.00	5.23	0.00	0.00	0.00	0.00
ENSG00000196208	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.00	0.00	0.93	0.00	0.00	1.02	1.00	0.00	0.00
ENSG00000196220	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	4.00	0.00	0.00	10.52	2.01	0.00	0.00	0.00
ENSG00000196227	2.46	1.94	2.01	0.00	0.00	1.00	2.00	0.00	2.01	1.94	0.00	0.00	4.21	0.00	4.76	0.00	0.66	4.88	0.00	3.00
ENSG00000196236	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.00	0.00	2.75	0.00	0.00	1.00	0.00	1.00	0.00	1.00	3.00	0.00	1.10
ENSG00000196262	0.00	2.00	1.00	1.00	1.00	0.00	1.00	0.00	0.00	0.00	4.00	7.00	0.00	1.00	0.00	1.00	0.00	0.00	0.00	1.00
ENSG00000196263	0.00	5.99	0.00	0.00	1.00	0.00	0.00	2.00	3.00	0.97	0.00	0.00	3.00	2.00	0.00	1.00	2.00	2.00	3.00	19.54
ENSG00000196275	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00
ENSG00000196295	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	1.00	0.00	0.00	0.03	1.00	0.00	0.00	1.00	0.00	1.00	0.00
ENSG00000196355	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	1.00	0.00	0.00	2.00	0.00	2.00	0.00	0.00	2.00	0.00	0.00
ENSG00000196376	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00
ENSG00000196417	0.00	0.00	0.00	0.00	1.00	1.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000196428	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000196470	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.91	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00
ENSG00000196502	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000196531	337.00	319.00	209.00	413.00	173.00	165.00	195.00	117.00	383.00	187.00	846.00	804.00	182.00	147.00	194.00	187.00	380.00	124.00	286.00	203.00
ENSG00000196533	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	2.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	1.00
ENSG00000196566	0.00	0.00	1.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000196584	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000196586	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000196628	346.00	8.00	321.00	97.90	2.00	1.00	0.00	2.00	32.00	181.00	1346.00	1605.00	121.00	3.00	341.00	2.00	220.00	474.00	1.00	252.00
ENSG00000196652	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000196655	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.87	0.00	3.00	0.00	0.00	0.00
ENSG00000196656	122.00	352.50	299.62	217.73	155.99	155.08	139.99	110.96	208.00	47.00	49.29	48.27	97.01	161.32	72.00	69.06	166.17	163.80	204.96	67.06
ENSG00000196689	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00
ENSG00000196705	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000196712	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000196715	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000196743	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000196914	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000196917	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00
ENSG00000196927	0.00	0.00	0.00	1.00	0.00	0.00	0.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.02	0.00	0.00	1.00
ENSG00000196933	0.00	3.23	5.38	7.27	1.01	0.00	0.00	3.04	0.00	0.00	0.00	0.00	3.00	0.91	0.00	4.10	6.16	1.20	5.04	1.94
ENSG00000196967	1.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	1.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000196998	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.16
ENSG00000197124	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000197140	0.00	7.00	3.00	0.00	0.00	0.00	0.00	1.00	1.00	0.00	2.00	0.00	5.02	1.00	0.96	0.00	10.02	1.13	0.00	7.53
ENSG00000197146	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.68	0.00	0.00	0.00
ENSG00000197181	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000197217	0.00	0.00	0.00	0.00	1.00	0.00	0.00	1.00	0.99	0.00	0.00	0.00	0.00	1.00	0.00	0.00	1.00	2.31	0.00	0.00
ENSG00000197256	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.97	0.00
ENSG00000197291	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	1.00	0.00	2.26	0.00	0.00	2.00
ENSG00000197296	0.00	0.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.32	0.00	0.00	0.00
ENSG00000197324	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000197355	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000197360	0.00	0.00	0.00	1.99	0.00	0.00	0.00	1.00	0.00	0.00	0.00	2.78	0.00	0.00	0.00	0.00	0.00	0.00	0.99	0.00
ENSG00000197363	1.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000197372	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000197380	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00
ENSG00000197448	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000197471	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000197496	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000197497	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000197565	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00
ENSG00000197576	0.00	0.00	2.00	0.00	0.00	0.00	0.00	8.00	13.26	362.02	62.79	15.00	105.96	125.00	14.00	126.84	10.00	0.00	0.00	35.00
ENSG00000197580	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000197584	1.00	22.00	9.00	13.00	0.00	1.00	1.00	9.00	19.00	1.00	11.00	2.00	3.00	2.00	10.00	3.00	1.00	0.00	16.00	9.00
ENSG00000197614	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00
ENSG00000197632	1.00	1.00	1.00	13.00	0.00	0.00	0.00	2.00	2.00	5911.48	28.00	81.00	1.00	1.00	707.00	1.00	4.00	52.00	15.00	249.00
ENSG00000197712	0.00	0.00	0.00	0.00	1.00	1.00	0.00	0.00	0.00	0.00	1.00	1.00	0.00	0.00	0.00	0.00	1.00	0.90	0.00	1.00
ENSG00000197728	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.68	3.28	0.00	1.06	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000197753	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000197757	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00
ENSG00000197769	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00
ENSG00000197808	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000197813	9.00	0.00	30.00	0.00	0.00	0.00	0.00	10.00	36.00	5.00	60.94	139.57	8.00	5.00	20.00	3.00	5.00	3.00	21.00	42.00
ENSG00000197816	2.14	5.25	1.15	0.00	0.00	2.00	0.00	1.00	0.00	0.00	0.00	1.00	1.96	1.00	2.93	1.68	1.07	3.70	2.02	2.22
ENSG00000197822	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000197847	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.17	0.00	0.00	0.99	0.00	0.00	0.00	0.00
ENSG00000197860	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	14.51
ENSG00000197928	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000198039	0.00	7.00	0.00	10.72	0.00	1.00	0.00	9.06	67.96	32.39	2.00	18.20	13.37	0.00	101.51	0.00	0.00	4.00	2.28	31.15
ENSG00000198046	0.00	118.00	0.00	0.00	3.00	0.00	0.00	14.00	0.00	1.00	137.00	350.00	365.00	0.00	455.00	197.00	1.00	0.00	462.00	347.00
ENSG00000198053	11.00	2.00	7.00	10.00	0.00	0.00	0.00	116.00	93.00	128.00	14.00	187.00	157.00	287.01	151.32	227.00	68.00	158.86	34.01	74.86
ENSG00000198087	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00
ENSG00000198089	1.04	0.00	2.00	0.00	0.00	0.00	0.00	1.99	0.00	0.35	0.00	0.00	0.00	0.00	1.55	0.00	0.00	1.13	0.00	0.00
ENSG00000198106	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000198131	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00
ENSG00000198153	2.00	0.00	0.00	5.01	0.00	0.00	0.00	0.00	8.00	18.00	2.99	16.03	0.00	0.00	12.00	0.00	0.00	1.00	12.00	3.00
ENSG00000198169	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00
ENSG00000198185	1.00	6.00	0.00	213.00	1.00	0.00	0.00	1.00	0.00	464.00	9.00	185.00	324.00	0.00	0.00	453.00	0.00	311.00	1.00	241.00
ENSG00000198198	1.00	0.00	0.00	1.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00
ENSG00000198208	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00
ENSG00000198223	0.00	1.00	1.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00
ENSG00000198250	0.00	0.00	0.00	1.00	0.00	0.00	0.00	6.00	1.00	22.00	0.00	8.00	52.00	17.00	59.00	0.00	0.00	0.00	13.00	5.00
ENSG00000198270	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00
ENSG00000198453	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000198466	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000198483	15.00	3.00	5.00	12.00	9.00	3.00	6.00	29.00	53.00	229.00	24.00	164.00	143.00	3.00	162.00	0.00	10.00	3.00	8.00	2.00
ENSG00000198521	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00
ENSG00000198542	2.00	0.00	0.00	1.00	0.00	0.00	0.00	23.00	12.00	198.00	1.00	26.00	726.00	0.00	41.00	1.00	98.00	0.00	4.00	81.00
ENSG00000198556	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000198625	1.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000198643	3.00	6.00	2.00	1.00	1.00	1.00	1.00	4.00	1351.28	53.00	2.00	3778.44	157.00	0.00	33.23	4.00	502.00	0.00	71.00	29.00
ENSG00000198650	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000198681	5.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	42.00	0.00	3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000198744	4.62	6.50	37.18	16178.12	20.38	13.26	3.44	0.97	10.31	19.30	5.64	2.37	2.31	5.74	2.26	12.60	9.61	4.89	7.18	7.21
ENSG00000198759	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	385.00	10.00	4.00	0.00	57.00	2.00	2.00	1.00	0.00	2.00
ENSG00000198771	3.00	1.00	0.00	4.00	1.00	0.00	0.00	189.00	1.00	2021.00	164.00	220.00	445.00	4.00	9.00	445.00	23.00	4.00	1666.00	2.00
ENSG00000198799	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00
ENSG00000198858	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000198863	0.84	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.99	0.00	0.00	0.00	0.00	0.92	0.65	0.00	0.00
ENSG00000198886	0.00	1.00	1.00	0.00	2.00	2.00	1.00	1.00	0.00	2.00	0.00	1.00	1.00	0.00	0.00	1.00	0.00	1.00	1.00	0.00
ENSG00000198887	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000198900	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000198912	0.00	0.00	0.00	0.00	0.00	0.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000198918	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.22	12.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000198938	1848.38	3830.50	4729.82	1516.88	3789.62	4073.74	2400.56	6294.03	1259.69	2956.70	619.36	1038.63	5743.69	1573.26	1371.74	5518.40	3802.39	2924.11	4006.82	2131.79
ENSG00000198947	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	6.60
ENSG00000202198	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000203262	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000203279	0.00	0.92	0.00	2.01	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	2.99
ENSG00000203288	1.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000203307	0.00	1.00	0.00	0.00	1.00	0.00	3.00	1.00	2.00	5.00	1.00	0.00	3.00	0.00	3.00	0.00	0.00	0.00	0.00	0.00
ENSG00000203326	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
ENSG00000203335	1.00	1.00	1.00	0.00	1.00	0.00	0.00	0.00	0.00	3.00	0.00	1.00	0.00	0.00	0.00	1.00	0.00	0.00	1.00	1.07
ENSG00000203362	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
